Date,price
2023-11-13,362.4942932128906
2023-11-14,366.0433349609375
2023-11-15,366.1919250488281
2023-11-16,372.6307373046875
2023-11-17,366.3702087402344
2023-11-20,373.8887939453125
2023-11-21,369.5599365234375
2023-11-22,374.294921875
2023-11-24,373.8788757324219
2023-11-27,375.04779052734375
2023-11-28,379.099365234375
2023-11-29,375.2855529785156
2023-11-30,375.3450012207031
2023-12-01,370.9864196777344
2023-12-04,365.6669006347656
2023-12-05,369.0150451660156
2023-12-06,365.330078125
2023-12-07,367.4598693847656
2023-12-08,370.708984375
2023-12-11,367.8065490722656
2023-12-12,370.8575439453125
2023-12-13,370.8476867675781
2023-12-14,362.4870910644531
2023-12-15,367.241943359375
2023-12-18,369.14385986328125
2023-12-19,369.7481384277344
2023-12-20,367.1329650878906
2023-12-21,370.0254821777344
2023-12-22,371.0556640625
2023-12-26,371.1349792480469
2023-12-27,370.5505065917969
2023-12-28,371.7491149902344
2023-12-29,372.50201416015625
2024-01-02,367.3805847167969
2024-01-03,367.1131591796875
2024-01-04,364.4781799316406
2024-01-05,364.28997802734375
2024-01-08,371.1646728515625
2024-01-09,372.2543029785156
2024-01-10,379.1686096191406
2024-01-11,381.01116943359375
2024-01-12,384.8150329589844
2024-01-16,386.59808349609375
2024-01-17,385.8056335449219
2024-01-18,390.1642150878906
2024-01-19,394.9190368652344
2024-01-22,392.77935791015625
2024-01-23,395.1468811035156
2024-01-24,398.7724609375
2024-01-25,401.0606994628906
2024-01-26,400.12957763671875
2024-01-29,405.8651123046875
2024-01-30,404.7457275390625
2024-01-31,393.83929443359375
2024-02-01,399.98095703125
2024-02-02,407.3509521484375
2024-02-05,401.8333740234375
2024-02-06,401.6748962402344
2024-02-07,410.1543273925781
2024-02-08,410.21380615234375
2024-02-09,416.59320068359375
2024-02-12,411.3529968261719
2024-02-13,402.4971008300781
2024-02-14,406.3873596191406
2024-02-15,403.4795837402344
2024-02-16,400.99853515625
2024-02-20,399.7381896972656
2024-02-21,399.13275146484375
2024-02-22,408.531005859375
2024-02-23,407.2309265136719
2024-02-26,404.4521789550781
2024-02-27,404.3926086425781
2024-02-28,404.6307678222656
2024-02-29,410.5059509277344
2024-03-01,412.3518371582031
2024-03-04,411.7762451171875
2024-03-05,399.5992126464844
2024-03-06,399.04345703125
2024-03-07,406.0400695800781
2024-03-08,403.14215087890625
2024-03-11,401.4550476074219
2024-03-12,412.13348388671875
2024-03-13,411.95489501953125
2024-03-14,421.9981994628906
2024-03-15,413.264892578125
2024-03-18,414.1580505371094
2024-03-19,418.2170715332031
2024-03-20,422.00811767578125
2024-03-21,426.1167907714844
2024-03-22,425.4915466308594
2024-03-25,419.65606689453125
2024-03-26,418.4552307128906
2024-03-27,418.2369079589844
2024-03-28,417.5323181152344
2024-04-01,421.3531188964844
2024-04-02,418.2468566894531
2024-04-03,417.26434326171875
2024-04-04,414.71380615234375
2024-04-05,422.2959289550781
2024-04-08,421.3729553222656
2024-04-09,423.0501708984375
2024-04-10,420.05303955078125
2024-04-11,424.6876220703125
2024-04-12,418.7033386230469
2024-04-15,410.5059509277344
2024-04-16,411.43878173828125
2024-04-17,408.7195739746094
2024-04-18,401.2069396972656
2024-04-19,396.095947265625
2024-04-22,397.9219970703125
2024-04-23,404.48193359375
2024-04-24,405.9606018066406
2024-04-25,396.01654052734375
2024-04-26,403.2414245605469
2024-04-29,399.20220947265625
2024-04-30,386.3800964355469
2024-05-01,391.9476623535156
2024-05-02,394.82562255859375
2024-05-03,403.57879638671875
2024-05-06,410.4067077636719
2024-05-07,406.238525390625
2024-05-08,407.42938232421875
2024-05-09,409.1959533691406
2024-05-10,411.59759521484375
2024-05-13,410.5853271484375
2024-05-14,413.40380859375
2024-05-15,420.6317443847656
2024-05-16,418.5538024902344
2024-05-17,417.7783203125
2024-05-20,422.878662109375
2024-05-21,426.5572509765625
2024-05-22,428.0286865234375
2024-05-23,424.529052734375
2024-05-24,427.6707763671875
2024-05-28,427.8298645019531
2024-05-29,426.6865234375
2024-05-30,412.2704162597656
2024-05-31,412.7277526855469
2024-06-03,411.1270446777344
2024-06-04,413.6623229980469
2024-06-05,421.5563659667969
2024-06-06,422.0633850097656
2024-06-07,421.3973083496094
2024-06-10,425.3940124511719
2024-06-11,430.1761779785156
2024-06-12,438.5076904296875
2024-06-13,439.0246887207031
2024-06-14,440.00897216796875
2024-06-17,445.775390625
2024-06-18,443.75714111328125
2024-06-20,443.120849609375
2024-06-21,447.17724609375
2024-06-24,445.0794677734375
2024-06-25,448.3404541015625
2024-06-26,449.54345703125
2024-06-27,450.2294921875
2024-06-28,444.3636474609375
2024-07-01,454.0870361328125
2024-07-02,456.62225341796875
2024-07-03,458.1036376953125
2024-07-05,464.8543395996094
2024-07-08,463.5419921875
2024-07-09,456.8807678222656
2024-07-10,463.55194091796875
2024-07-11,452.06878662109375
2024-07-12,450.9254150390625
2024-07-15,451.3330383300781
2024-07-16,446.9187316894531
2024-07-17,440.9534606933594
2024-07-18,437.8216857910156
2024-07-19,434.5805358886719
2024-07-22,440.3768615722656
2024-07-23,442.2757873535156
2024-07-24,426.4180908203125
2024-07-25,415.97882080078125
2024-07-26,422.8090515136719
2024-07-29,424.2606201171875
2024-07-30,420.4726867675781
2024-07-31,415.9291076660156
2024-08-01,414.6962585449219
2024-08-02,406.1261901855469
2024-08-05,392.86334228515625
2024-08-06,397.29754638671875
2024-08-07,396.1243591308594
2024-08-08,400.3597412109375
2024-08-09,403.6704406738281
2024-08-12,404.4559020996094
2024-08-13,411.6142272949219
2024-08-14,414.4477233886719
2024-08-15,419.34808349609375
2024-08-16,416.7983093261719
2024-08-19,419.8460998535156
2024-08-20,423.10302734375
2024-08-21,422.4456787109375
2024-08-22,413.8899841308594
2024-08-23,415.1250305175781
2024-08-26,411.83819580078125
2024-08-27,412.1867980957031
2024-08-28,408.95977783203125
2024-08-29,411.4696960449219
2024-08-30,415.4736328125
2024-09-03,407.80438232421875
2024-09-04,407.26654052734375
2024-09-05,406.7585754394531
2024-09-06,400.0953063964844
2024-09-09,404.0992431640625
2024-09-10,412.5453796386719
2024-09-11,421.3500671386719
2024-09-12,425.29425048828125
2024-09-13,428.8699035644531
2024-09-16,429.6169128417969
2024-09-17,433.41168212890625
2024-09-18,429.0890197753906
2024-09-19,436.93756103515625
2024-09-20,433.53118896484375
2024-09-23,431.77825927734375
2024-09-24,427.4555969238281
2024-09-25,430.3838195800781
2024-09-26,429.5870361328125
2024-09-27,426.3101501464844
2024-09-30,428.5810546875
2024-10-01,419.00946044921875
2024-10-02,415.4636535644531
2024-10-03,414.87603759765625
2024-10-04,414.39794921875
2024-10-07,407.90399169921875
2024-10-08,413.0533447265625
2024-10-09,415.7923278808594
2024-10-10,414.1788330078125
2024-10-11,414.6568908691406
2024-10-14,417.4656677246094
2024-10-15,417.0672302246094
2024-10-16,414.45770263671875
2024-10-17,415.0552978515625
2024-10-18,416.48956298828125
2024-10-21,417.1070861816406
2024-10-22,425.8022155761719
2024-10-23,422.9038391113281
2024-10-24,423.0333251953125
2024-10-25,426.43963623046875
2024-10-28,424.8858642578125
2024-10-29,430.2244873046875
2024-10-30,430.8021545410156
2024-10-31,404.72674560546875
2024-11-01,408.7306823730469
2024-11-04,406.82830810546875
2024-11-05,409.8163146972656
2024-11-06,418.50146484375
2024-11-07,423.7304992675781
2024-11-08,420.85205078125
2024-11-11,416.34014892578125
2024-11-12,421.340087890625
2024-11-13,423.5014343261719
2024-11-14,425.1846923828125
2024-11-15,413.3421936035156
2024-11-18,414.0991516113281
2024-11-19,416.12103271484375
2024-11-20,413.8302001953125
2024-11-21,412.0437927246094
2024-11-22,416.16552734375
2024-11-25,417.95196533203125
2024-11-26,427.133544921875
2024-11-27,422.1435546875
2024-11-29,422.61260986328125
2024-12-02,430.1175842285156
2024-12-03,430.3371276855469
2024-12-04,436.544677734375
2024-12-05,441.7342529296875
2024-12-06,442.682373046875
2024-12-09,445.12744140625
2024-12-10,442.4428405761719
2024-12-11,448.0915222167969
2024-12-12,448.6603698730469
2024-12-13,446.37493896484375
2024-12-16,450.6863098144531
2024-12-17,453.5505676269531
2024-12-18,436.5147399902344
2024-12-19,436.15545654296875
2024-12-20,435.726318359375
2024-12-23,434.3790283203125
2024-12-24,438.4508361816406
2024-12-26,437.2332763671875
2024-12-27,429.66845703125
2024-12-30,423.9798583984375
2024-12-31,420.6565246582031
2025-01-02,417.74237060546875
2025-01-03,422.5028381347656
2025-01-06,426.99383544921875
2025-01-07,421.5247802734375
2025-01-08,423.7104187011719
2025-01-10,418.11163330078125
2025-01-13,416.35516357421875
2025-01-14,414.8382263183594
2025-01-15,425.4569091796875
2025-01-16,423.7303466796875
2025-01-17,428.1714782714844
2025-01-21,427.64251708984375
2025-01-22,445.30712890625
2025-01-23,445.8160705566406
2025-01-24,443.17138671875
2025-01-27,433.6903991699219
2025-01-28,446.30511474609375
2025-01-29,441.44482421875
2025-01-30,414.1595458984375
2025-01-31,414.22943115234375
2025-02-03,410.09771728515625
2025-02-04,411.5447998046875
2025-02-05,412.4629821777344
2025-02-06,414.9879150390625
2025-02-07,408.9300537109375
2025-02-10,411.3951110839844
2025-02-11,410.6166687011719
2025-02-12,408.2214660644531
2025-02-13,409.7184753417969
2025-02-14,407.6126708984375
2025-02-18,408.8202819824219
2025-02-19,413.94000244140625
2025-02-20,416.1300048828125
2025-02-21,408.2099914550781
2025-02-24,404.0
2025-02-25,397.8999938964844
2025-02-26,399.7300109863281
2025-02-27,392.5299987792969
2025-02-28,396.989990234375
2025-03-03,388.489990234375
2025-03-04,388.6099853515625
2025-03-05,401.0199890136719
2025-03-06,395.875
